CUSTOMER_ID,FIRST_NAME,LAST_NAME,COUNTRY,AGE_GROUP,EDUCATION_LEVEL,MARITAL_STATUS
1675,Ilona,Henthorn,Luxembourg,40-55,6,3
1676,Providencia,Wolley,El Salvador,25-39,2,1
1677,Sonja,Manspeaker,Philippines,40-55,6,2
1678,Michale,Blaydes,Chile,18-25,4,2
1679,Mitsuko,Sitler,United States,25-39,3,1
1680,Janey,Amorim,Israel,18-25,3,0
1681,Angeline,Kastendieck,United States,25-39,4,2
1682,Quentin,Rudis,Rwanda,18-25,4,2
1683,Katheleen,Davie,Bhutan,18-25,3,1
1684,Adelaida,Axelrod,Peru,25-39,6,2
1685,Samatha,Campbell,United States,40-55,2,2
1686,Lynetta,Deviva,Sri Lanka,40-55,3,2
1687,Tambra,Harres,Nepal,40-55,4,2
1688,Dedra,Axe,Denmark,25-39,1,2
1689,Kristofer,Leiter,Kuwait,25-39,4,3
1690,Carma,Sferra,Philippines,25-39,3,1
1691,Cortez,Mcconney,Monaco,25-39,1,2
1692,Cecilia,Tadena,Benin,25-39,4,0
1693,Vera,Worobel,Kosovo,55-67,3,2
1694,Cherlyn,Pfleider,Romania,55-67,3,2
1695,Summer,Leflore,El Salvador,25-39,1,2
1696,Andrea,Pinckney,Belarus,40-55,6,2
1697,Leanna,Megee,Trinidad & Tobago,25-39,1,0
1698,Buddy,Garlington,Lithuania,40-55,4,2
1699,Kelsie,Moulhem,El Salvador,25-39,2,1
1700,Junie,Laverdiere,Ghana,40-55,1,1
1701,Branden,Jenck,Bahamas,25-39,1,2
1702,Ehtel,Pozniak,Turkey,40-55,2,0
1703,Debi,Greenan,Egypt,25-39,6,1
1704,Malik,Brakke,Belarus,25-39,3,1
1705,Suk,Kneifel,Brazil,25-39,3,0
1706,Celine,Eitzen,Poland,40-55,2,2
1707,Parker,Eisert,Guatemala,18-25,2,2
1708,Virgen,Keaten,United States,25-39,1,2
1709,Concha,Ligman,Israel,25-39,3,2
1710,Tamar,Strowder,Somalia,25-39,0,2
1711,Amelia,Galo,Brazil,25-39,2,2
1712,Shameka,Chodorov,Colombia,40-55,2,3
1713,Jeffie,Cronce,Lithuania,18-25,0,2
1714,Marine,Pachucki,Monaco,25-39,3,1
1715,Noreen,Poirier,South Africa,55-67,4,1
1716,Jeffery,Russe,United Arab Emirates,25-39,0,0
1717,Karima,Sandry,Malta,18-25,1,2
1718,Clementine,Okuhara,Myanmar (Burma),25-39,3,2
1719,Jarvis,Zornes,Bosnia & Herzegovina,25-39,2,0
1720,Estella,Toelkes,Italy,25-39,3,2
1721,Nila,Nobriga,Czechia,18-25,1,1
1722,Kym,Vanlith,Sudan,25-39,3,3
1723,Corrine,Loury,Armenia,25-39,1,2
1724,Jenee,Malet,South Korea,25-39,1,2
1725,Brandy,Kooyman,Vietnam,18-25,4,2
1726,Cletus,Hospkins,Guam,25-39,2,2
1727,Sherri,Gemaehlich,Hungary,25-39,3,2
1728,Jeffrey,Beaupre,Croatia,18-25,1,1
1729,Devona,Harrett,Canada,18-25,1,2
1730,Boyce,Dickman,United States,25-39,2,2
1731,Barbra,Soloway,Egypt,40-55,0,1
1732,Israel,Kirby,Netherlands,55-67,6,1
1733,Bula,Steinhart,Rwanda,25-39,3,1
1734,Queen,Cadrette,Russia,25-39,1,2
1735,Charline,Loreman,Mexico,25-39,2,0
1736,Larisa,Hrycko,Namibia,25-39,2,2
1737,Daniela,Belfort,Estonia,18-25,2,1
1738,Rolland,Murfin,Bosnia & Herzegovina,55-67,3,2
1739,Blanch,Vandamme,Peru,25-39,2,2
1740,Lane,Roetcisoender,Monaco,25-39,1,0
1741,Shaunta,Schwent,Norway,40-55,1,2
1742,Awilda,Ports,United States,25-39,2,2
1743,Keiko,Luepke,Myanmar (Burma),18-25,1,2
1744,Georgiana,Ianni,Ireland,18-25,3,3
1745,Everett,Ebbers,Nepal,18-25,2,3
1746,Dwana,Ghazi,Suriname,18-25,3,1
1747,Aurore,Chiappetta,French Polynesia,55-67,2,1
1748,Stacie,Halsey,Saudi Arabia,18-25,3,1
1749,Stefanie,Kalvaitis,Saudi Arabia,25-39,6,2
1750,Cassey,Barsky,Faroe Islands,25-39,1,0
1751,Alyssa,Bersamin,Belgium,25-39,3,3
1752,Lorriane,Mcwethy,Panama,40-55,2,1
1753,Sarai,Salierno,Macedonia (FYROM),25-39,1,3
1754,Felipa,Leemow,Vietnam,25-39,1,1
1755,Manuela,Getchius,France,18-25,3,2
1756,Del,Laib,Singapore,40-55,2,1
1757,Cyril,Fandel,Denmark,25-39,1,2
1758,Argentina,Mcdermott,South Korea,25-39,2,1
1759,Julietta,Coffel,Nepal,18-25,0,2
1760,Alecia,Ceretti,Denmark,25-39,2,2
1761,Merrilee,Gruninger,Ecuador,25-39,2,0
1762,Flora,Heverly,Iraq,40-55,3,1
1763,Ma,Caoili,El Salvador,25-39,1,1
1764,Christie,Danzer,Brazil,18-25,6,1
1765,Amber,Colglazier,Serbia,40-55,1,2
1766,Gita,Olbrish,Romania,18-25,3,2
1767,Elinore,Loperfido,Philippines,25-39,0,1
1768,Jacob,Kohnen,Cyprus,25-39,3,1
1769,Tennille,Welte,Kazakhstan,40-55,2,1
1770,Forrest,Subera,Réunion,18-25,4,2
1771,Tenisha,Eichhorn,Iceland,25-39,0,2
1772,Val,Louil,Denmark,25-39,1,2
1773,Steffanie,Therres,Chile,18-25,2,1
1774,Susan,Hamblin,Guernsey,18-25,1,2
1775,Syble,Ciliberto,Macedonia (FYROM),40-55,3,1
1776,Brooke,Sabi,Poland,18-25,6,2
1777,Carmelo,Gionest,Singapore,25-39,2,2
1778,Mark,Gome,Lebanon,40-55,2,2
1779,Wilmer,Kinnare,Guatemala,25-39,0,2
1780,Kina,Pesiri,Estonia,55-67,1,2
1781,Christi,Lychwala,Réunion,40-55,2,1
1782,Teressa,Dilligard,Jordan,55-67,1,1
1783,Kiesha,Standish,Peru,18-25,3,2
1784,Kris,Marvray,Guatemala,18-25,3,0
1785,Forrest,Dominiquez,Bangladesh,25-39,2,2
1786,Eilene,Chavez,United States,25-39,2,1
1787,Norah,Graff,Cyprus,25-39,2,2
1788,Fredericka,Ninnemann,Poland,18-25,1,1
1789,Carlotta,Kruger,India,18-25,3,1
1790,Orpha,Famiano,Germany,25-39,1,2
1791,Theresa,Amsbaugh,Jamaica,25-39,3,2
1792,Ardis,Jacaruso,Côte d’Ivoire,25-39,3,2
1793,Margaret,Truxell,Lithuania,40-55,4,3
1794,Marylynn,Dibrell,Guinea,25-39,2,1
1795,Chi,Caldron,Canada,25-39,3,2
1796,Jeanmarie,Sugerman,India,25-39,4,3
1797,Giovanni,Daise,Montenegro,25-39,2,2
1798,Kimbery,Barino,Cambodia,40-55,4,2
1799,Sherlene,Guereca,Barbados,40-55,3,3
1800,Collene,Knaphus,Moldova,25-39,3,1
1801,Kevin,Droz,Israel,18-25,1,0
1802,Gwendolyn,Ellsworth,Côte d’Ivoire,55-67,2,2
1803,Hermila,Bastic,South Africa,18-25,3,2
1804,Cole,Liljedahl,Serbia,18-25,1,2
1805,Karla,Morren,Japan,40-55,3,2
1806,Louvenia,Wildeman,Australia,25-39,2,1
1807,Kacey,Silverberg,Guatemala,25-39,1,3
1808,Salome,Campfield,Palestine,25-39,3,2
1809,Sun,Bridgeford,Paraguay,25-39,3,0
1810,Augustina,Cinkosky,Mongolia,18-25,1,3
1811,Felix,Shisila,India,25-39,3,1
1812,Fannie,Otremba,Gibraltar,25-39,1,3
1813,Macie,Ike,Dominican Republic,40-55,1,1
1814,Athena,Moscovic,Mexico,40-55,0,0
1815,Elnora,Klines,Grenada,25-39,2,1
1816,Sergio,Reimel,Slovakia,25-39,2,2
1817,Merrilee,Koehl,Turkey,18-25,3,1
1818,Jeffry,Bearfield,Greece,18-25,4,2
1819,Shannon,Osario,Mozambique,25-39,3,2
1820,Minh,Alacano,Turkey,25-39,1,2
1821,Lyn,Dockstader,Sweden,18-25,3,1
1822,Adolph,Shriner,Uganda,25-39,3,1
1823,Morgan,Muhn,United States,18-25,2,3
1824,Inge,Mullinax,Bolivia,18-25,1,2
1825,Kathey,Francour,Myanmar (Burma),40-55,4,0
1826,Devora,Gestes,Poland,40-55,2,1
1827,Shavonne,Farve,China,40-55,2,2
1828,Bernadette,Burman,Guatemala,25-39,1,2
1829,Agueda,Mccier,Mongolia,40-55,1,2
1830,Lynna,Stohrer,Qatar,40-55,0,2
1831,Caren,Ambrosia,Congo - Kinshasa,25-39,2,2
1832,Marth,Miessner,Sri Lanka,25-39,3,2
1833,Brenna,Broch,Congo - Kinshasa,40-55,1,1
1834,Winona,Sulik,Latvia,25-39,2,0
1835,Eden,Autullo,Martinique,18-25,2,1
1836,Hattie,Staser,Afghanistan,40-55,1,2
1837,Mamie,Trefry,Ireland,25-39,3,2
1838,Marilou,Aubin,Slovakia,40-55,2,2
1839,Kaley,Welfel,Australia,18-25,1,2
1840,Wilburn,Hassanein,Czechia,40-55,2,0
1841,Malcom,Grindell,Thailand,55-67,3,1
1842,Candie,Fairchild,Ukraine,40-55,3,2
1843,Mervin,Pentland,Slovenia,18-25,1,2
1844,Brandie,Baetz,Taiwan,25-39,1,0
1845,Jasmine,Hanauer,Côte d’Ivoire,18-25,1,1
1846,Wei,Scialpi,India,25-39,1,0
1847,Granville,Dalhover,Guam,25-39,2,2
1848,Lavinia,Burress,Ecuador,25-39,3,2
1849,Lesli,Murdough,Nepal,40-55,2,2
1850,Georgia,Rakich,Ecuador,18-25,3,2
1851,Velma,Fair,Cyprus,18-25,1,1
1852,Sallie,Aivao,United States,25-39,2,2
1853,Abigail,Fiallos,Vietnam,18-25,1,2
1854,Petra,Cills,Portugal,25-39,3,1
1855,Mariano,Derx,Netherlands,55-67,3,2
1856,Trinity,Trotz,Canada,25-39,3,2
1857,Ivana,Bethune,Mexico,25-39,3,2
1858,Jeramy,Shrewsberry,Saudi Arabia,25-39,2,2
1859,Aline,Beetz,Bolivia,25-39,3,2
1860,Leo,Kipka,Singapore,40-55,0,2
1861,Giselle,Ransburg,South Korea,25-39,1,0
1862,Bonnie,Lapete,Croatia,40-55,1,2
1863,Cordelia,Scibetta,Ukraine,18-25,2,1
1864,Santina,Adolfo,Cambodia,25-39,3,1
1865,Max,Bornemann,Zambia,18-25,3,2
1866,Abel,Bastidas,Austria,25-39,1,0
1867,Sung,Plemons,El Salvador,55-67,3,1
1868,Lang,Tokuoka,Pakistan,25-39,1,2
1869,Dorris,Gosier,Bahamas,40-55,1,1
1870,Miss,Moquin,Guadeloupe,25-39,3,2
1871,Amina,Piedmont,Guadeloupe,25-39,3,1
1872,Kimbra,Ercanbrack,Moldova,55-67,2,2
1873,Evelia,Cochron,Sri Lanka,40-55,1,2
1874,Russel,Fitser,Ireland,25-39,2,0
1875,Noel,Gomey,Chad,25-39,2,2
1876,Gayle,Stremel,United States,25-39,1,1
1877,Layla,Vornes,Armenia,40-55,2,3
1878,Roslyn,Ladabouche,Singapore,25-39,2,1
1879,Georgene,Zachariah,Bosnia & Herzegovina,18-25,1,0
1880,Norine,Campbel,Martinique,55-67,3,3
1881,Terra,Bunyan,Jordan,25-39,3,2
1882,Jada,Personette,Taiwan,18-25,4,2
1883,Mark,Bench,Qatar,18-25,2,3
1884,Dorine,Lippeatt,South Korea,18-25,1,0
1885,Yolonda,Hinson,Slovenia,18-25,2,3
1886,Ethel,Dulle,Germany,25-39,4,1
1887,Phebe,Mathony,Macedonia (FYROM),40-55,1,3
1888,Donovan,Peden,Greece,25-39,6,2
1889,Wilhelmina,Kelsheimer,Romania,18-25,2,1
1890,Evalyn,Matheson,Romania,40-55,2,2
1891,King,Figurelli,South Africa,40-55,3,2
1892,Amelia,Bongio,Nepal,25-39,1,2
1893,Zulema,Drumwright,Jordan,25-39,2,2
1894,Vincenzo,Seppelt,Venezuela,25-39,1,2
1895,Madlyn,Elcock,Pakistan,25-39,1,2
1896,Roscoe,Eliopoulos,Albania,25-39,3,1
1897,Ardith,Coffin,Jamaica,18-25,3,3
1898,Israel,Rood,Mexico,40-55,4,1
1899,Jaymie,Lasota,Taiwan,40-55,3,3
1900,Sammie,Malekzadeh,Malaysia,25-39,4,2
1901,Willow,Mollenhauer,Mayotte,25-39,3,1
1902,Shan,Schatzman,Croatia,40-55,1,2
1903,Lasonya,Boback,United Kingdom,18-25,1,0
1904,Rolando,Deridder,Vietnam,25-39,2,1
1905,Bonny,Nine,Mauritius,18-25,1,2
1906,Benita,Sturdivant,Peru,25-39,3,0
1907,Ellsworth,Warburton,Ecuador,25-39,2,2
1908,Latrina,Estill,Belgium,18-25,1,2
1909,Lilliana,Trebon,Poland,40-55,4,2
1910,Viola,Bennink,United States,25-39,3,2
1911,Stacey,Danison,Senegal,25-39,3,1
1912,Evelina,Derbyshire,Iraq,18-25,1,2
1913,Kristen,Yellen,Uruguay,55-67,3,0
1914,Juliann,Belback,Sweden,25-39,2,2
1915,Vallie,Olma,Honduras,40-55,1,3
1916,Inell,Strunk,China,40-55,6,0
1917,Jayme,Repka,Bolivia,18-25,3,1
1918,Amy,Maysonet,Nicaragua,25-39,3,2
1919,Kathie,Virella,Singapore,25-39,1,1
1920,Titus,Molavi,Jordan,40-55,2,2
1921,Kirstie,Jovanovic,Germany,25-39,3,2
1922,Giuseppina,Reinholdt,Morocco,25-39,1,1
1923,Lorette,Hernanadez,Moldova,25-39,1,2
1924,Susanna,Zambito,El Salvador,55-67,1,2
1925,Ula,Olexy,Puerto Rico,40-55,3,2
1926,Kathie,Schwenzer,Chile,18-25,3,2
1927,Jessica,Loughrey,Cayman Islands,18-25,1,2
1928,Sharie,Igles,Cambodia,25-39,2,2
1929,Carmela,First,Montenegro,18-25,1,2
1930,Floretta,Presume,Portugal,25-39,2,2
1931,Leah,Zigich,Saudi Arabia,25-39,2,1
1932,Tami,Hamsik,France,55-67,1,1
1933,Kiyoko,Bunten,Zimbabwe,18-25,3,2
1934,Kortney,Kressin,Australia,18-25,6,2
1935,Alexandria,Waughtel,Cambodia,25-39,3,2
1936,Roland,Heathman,Cambodia,25-39,1,2
1937,Lavada,Shansky,Peru,40-55,3,2
1938,Latoria,Gibeaut,Brazil,40-55,2,2
1939,Jadwiga,Navan,South Korea,18-25,3,1
1940,Faye,Rainbott,Mexico,18-25,2,3
1941,Paulita,Estala,Argentina,18-25,2,1
1942,Kayleen,Ask,Bahrain,25-39,2,2
1943,Manuel,Hoffer,Bahrain,25-39,4,2
1944,Earline,Mcglade,Cyprus,40-55,3,1
1945,Brunilda,Prabhakaran,Saudi Arabia,25-39,2,0
1946,Nathanial,Athanasiou,United States,55-67,1,1
1947,Lyla,Hubin,Singapore,18-25,1,2
1948,Nohemi,Amesbury,Mexico,18-25,3,1
1949,Corinne,Verrone,Belgium,55-67,3,2
1950,Hazel,Capron,Iceland,25-39,2,2
1951,Alycia,Wergin,Cambodia,25-39,0,0
1952,Karri,Cox,Palestine,18-25,3,2
1953,Mallie,Mellinger,Bulgaria,40-55,3,2
1954,Neva,Trowel,Sri Lanka,18-25,1,1
1955,Ciara,Trampe,Martinique,25-39,2,1
1956,Marci,Landeros,Austria,25-39,3,2
1957,Adina,Kemple,Chile,25-39,3,1
1958,Jere,Branch,Uzbekistan,25-39,1,1
1959,Lakeisha,Surkamer,Panama,18-25,1,1
1960,Rosanna,Pozzuoli,Iraq,25-39,3,2
1961,Eugenia,Wisell,United Kingdom,55-67,1,3
1962,Jessica,Penatac,Finland,25-39,1,2
1963,Carissa,Binsfeld,Macedonia (FYROM),25-39,4,2
1964,Nobuko,Cables,Guam,25-39,3,0
1965,Dahlia,Pollins,Benin,18-25,1,3
1966,Apryl,Halgas,United Kingdom,18-25,1,2
1967,Hedwig,Wiman,India,40-55,2,2
1968,Philomena,Jenovese,Singapore,40-55,2,2
1969,Brandee,Espenschied,Italy,18-25,1,0
1970,Elenore,Niksich,South Africa,25-39,1,1
1971,Vanesa,Bolar,Algeria,25-39,6,3
1972,Phylis,Seidensticker,Jamaica,25-39,3,2
1973,Raguel,Wires,St. Lucia,25-39,1,1
1974,Rhonda,Rincones,El Salvador,25-39,2,3
1975,Chong,Risen,Taiwan,25-39,1,3
1976,Kimber,Glaspie,Denmark,25-39,3,0
1977,Margarita,Goldy,Hungary,40-55,1,2
1978,Olin,Bergamine,Qatar,25-39,1,1
1979,Meg,Lennertz,Congo - Kinshasa,40-55,3,2
1980,Holley,Vacheresse,Qatar,40-55,1,2
1981,Hipolito,Auerswald,Malaysia,55-67,2,1
1982,Kalyn,Thiebeault,Spain,40-55,4,2
1983,Landon,Mccune,Greece,40-55,0,2
1984,Beckie,Catinella,United Arab Emirates,40-55,4,1
1985,Jackelyn,Babitsch,Guatemala,40-55,3,2
1986,Shirley,Mcaveney,Austria,40-55,1,1
1987,Anissa,Kamen,Colombia,25-39,4,2
1988,Maira,Savi,Belize,18-25,1,3
1989,Angelika,Arndt,United States,55-67,1,2
1990,Paige,Innocent,Portugal,55-67,2,2
1991,Oda,Mcdavis,U.S. Virgin Islands,25-39,4,2
1992,Sherlyn,Yuk,Philippines,25-39,2,1
1993,Saul,Fegette,Canada,25-39,2,2
1994,Nicholle,Warlock,Mongolia,18-25,2,1
1995,Jeremiah,Whitby,Ecuador,25-39,2,3
1996,Eugenio,Garey,Guatemala,40-55,2,2
1997,Darrel,Moffett,Uganda,25-39,6,2
1998,Hsiu,Franeo,United Kingdom,40-55,2,2
1999,Liane,Monk,Taiwan,40-55,3,0
2000,Thurman,Bellitti,Canada,55-67,1,2
2001,Gerard,Canny,Romania,25-39,2,1
2002,Lia,Uppinghouse,Nigeria,25-39,3,3
2003,Moriah,Mazion,Hungary,18-25,1,1
2004,Claude,Ngoun,Romania,25-39,3,0
2005,Verona,Strait,Afghanistan,40-55,2,3
2006,Dorine,Tauares,Italy,40-55,4,1
2007,Dara,Waltho,Malta,18-25,2,1
2008,Mazie,Wapp,Bulgaria,25-39,0,0
2009,Jeanene,Jelden,France,25-39,1,0
2010,Elina,Hasbell,Uruguay,55-67,1,2
2011,Nestor,Wasilewski,Bahamas,40-55,1,2
2012,Tenesha,Wiebers,Mexico,55-67,3,1
2013,Lieselotte,Klund,Curaçao,25-39,4,2
2014,Wonda,Devick,Norway,25-39,3,1
2015,Francisca,Barlow,Vietnam,25-39,4,2
2016,Delsie,Zappa,Guadeloupe,18-25,3,1
2017,Noemi,Hermez,Brunei,40-55,2,2
2018,Frederica,Maxedon,Guatemala,18-25,4,1
2019,Bob,Nwadiora,South Africa,18-25,0,2
2020,Robbi,Garahan,Senegal,40-55,2,2
2021,Cindy,Orone,Finland,18-25,3,0
2022,Dennis,Alton,Bosnia & Herzegovina,40-55,2,2
2023,Chet,Ahart,Armenia,25-39,3,1
2024,Deja,Devarona,Laos,25-39,1,2
2025,Windy,Ryal,United Kingdom,18-25,3,1
2026,Bell,Samet,Philippines,40-55,1,2
2027,Jeanine,Chestand,Japan,18-25,2,0
2028,Iesha,Mccarren,Puerto Rico,40-55,3,2
2029,Rosalind,Kircher,Portugal,40-55,0,1
2030,Reed,Serrett,Belgium,18-25,1,2
2031,Soila,Castile,South Africa,40-55,2,2
2032,Dona,Jarmin,Laos,18-25,1,1
2033,Cyrstal,Auerswald,Brunei,40-55,3,1
2034,Marhta,Stotsky,Suriname,25-39,3,0
2035,Maxie,Surita,Georgia,40-55,1,1
2036,Rosemary,Hohiudden,Iraq,25-39,3,2
2037,Ladawn,Obbink,Haiti,40-55,2,2
2038,Ashlyn,Tiboni,Bolivia,25-39,4,2
2039,Sabrina,Dore,Ghana,25-39,2,2
2040,Nickolas,Rosendale,Poland,25-39,4,2
2041,Kristel,Balser,Vietnam,25-39,1,0
2042,Terrie,Heiskell,Palestine,25-39,2,1
2043,Betty,Kragt,Guernsey,40-55,2,0
2044,Ute,Janis,Ghana,25-39,3,3
2045,Yessenia,Badruddin,Serbia,40-55,2,2
2046,Neely,Houseknecht,United Kingdom,25-39,3,2
2047,Cindy,Sydner,Finland,40-55,6,1
2048,Kiera,Hurme,Laos,25-39,3,2
2049,Gwen,Rotering,Russia,18-25,6,2
2050,Jaymie,Mcgee,Czechia,18-25,0,2
2051,Kimberly,Crow,Malta,25-39,1,2
2052,Heide,Giambruno,Anguilla,55-67,2,2
2053,Winford,Kushnir,Armenia,25-39,2,2
2054,Glenda,Casad,Chile,40-55,3,3
2055,Hortencia,Laux,Panama,25-39,2,2
2056,Shira,Weingarten,Algeria,25-39,2,2
2057,Erma,Konigsberg,United Arab Emirates,25-39,3,2
2058,Corinna,Straughan,Vietnam,18-25,6,1
2059,Tambra,Homa,Mexico,40-55,1,1
2060,Danuta,Cuffy,Ghana,25-39,2,2
2061,Kayla,Devilbiss,Taiwan,25-39,2,3
2062,Lakita,Magaddino,Curaçao,25-39,3,2
2063,Ariane,Mattinson,St. Vincent & Grenadines,40-55,3,2
2064,Carlota,Nicolo,Russia,18-25,1,0
2065,Carlyn,Barella,Rwanda,40-55,3,1
2066,Evie,Dowell,Kuwait,18-25,1,2
2067,Earleen,Erlanger,Albania,40-55,2,2
2068,Lauretta,Rossano,Georgia,40-55,6,3
2069,Piper,Tannazzo,Jersey,25-39,3,2
2070,Susanna,Kozera,Taiwan,18-25,1,1
2071,Mandy,Giovannini,Serbia,18-25,4,2
2072,Roberta,Hense,Argentina,25-39,1,0
2073,Rachele,Pechin,Turkey,40-55,3,1
2074,Risa,Dasen,Lithuania,25-39,2,3
2075,Brigitte,Mcmurdie,Canada,40-55,1,2
2076,Wendie,Weltch,Norway,18-25,6,1
2077,Porsche,Supnet,Curaçao,25-39,3,2
2078,Hubert,Breese,Kazakhstan,18-25,1,2
2079,Janiece,Shenton,Taiwan,18-25,3,2
2080,Euna,Sebold,China,25-39,2,1
2081,Emil,Pole,United States,25-39,0,1
2082,Verna,Mcferron,Indonesia,25-39,3,1
2083,Zena,Plesant,St. Lucia,18-25,2,1
2084,Luis,Flener,Tanzania,18-25,1,1
2085,Racheal,Kivisto,Ukraine,40-55,0,2
2086,Tamisha,Marcell,Australia,40-55,0,2
2087,Marvis,Hoxworth,Ireland,25-39,2,0
2088,Dee,Sark,Macau,25-39,2,0
2089,Ria,Suren,Peru,18-25,6,2
2090,Breanna,Spellane,Germany,25-39,3,2
2091,Nathanial,Perricone,British Virgin Islands,25-39,3,3
2092,Cheryl,Madeja,Puerto Rico,40-55,2,2
2093,Fiona,Conkey,Slovenia,25-39,2,2
2094,Niki,Santwire,France,25-39,6,1
2095,Marjory,Moor,Thailand,25-39,3,1
2096,Bryon,Delsignore,Ukraine,25-39,3,2
2097,Inga,Pilbin,Philippines,18-25,2,2
2098,Rod,Gruninger,Somalia,25-39,4,1
2099,Leanne,Lamoine,India,18-25,4,1
2100,Marlo,Groskreutz,Colombia,18-25,3,2
2101,Doreen,Trulove,Gibraltar,25-39,2,0
2102,Leda,Bazzi,Japan,25-39,1,3
2103,Amos,Hufton,Macedonia (FYROM),18-25,4,2
2104,Selma,Eastin,Colombia,25-39,3,3
2105,Cammy,Feltus,Uganda,18-25,2,1
2106,Fritz,Bolla,Slovenia,25-39,3,2
2107,Earnestine,Kool,Georgia,40-55,3,2
2108,Alberto,Bankson,Zambia,18-25,3,2
2109,Camila,Higashida,Sri Lanka,18-25,3,0
2110,Gudrun,Schlipp,United Kingdom,18-25,2,0
2111,Erica,Serramo,Israel,25-39,1,1
2112,Kirby,Paige,Iraq,18-25,2,1
2113,Shawnta,Dahill,El Salvador,18-25,3,1
2114,Trena,Gaton,Pakistan,25-39,1,1
2115,Agueda,Salata,Armenia,18-25,0,2
2116,Jeff,Helbert,Guernsey,40-55,1,2
2117,Ninfa,Gilreath,Australia,55-67,3,2
2118,Monte,Wince,Ukraine,40-55,6,0
2119,Bobbi,Zuberbuhler,Maldives,25-39,0,2
2120,Tonya,Schreder,Serbia,18-25,3,2
2121,Chadwick,Starry,Russia,40-55,1,0
2122,Anita,Raney,United Kingdom,25-39,1,3
2123,Annamae,Clatterbuck,Morocco,25-39,3,0
2124,Ligia,Miceli,Oman,25-39,4,2
2125,Allegra,Syers,Cambodia,25-39,1,2
2126,Teodora,Skevofilakas,Nigeria,18-25,4,2
2127,Berneice,Pimental,Israel,25-39,3,1
2128,Marceline,Lyn,Hong Kong,18-25,1,2
2129,Dorine,Totman,Romania,40-55,2,2
2130,Gladis,Lemick,Cyprus,25-39,1,1
2131,Joane,Repka,Denmark,18-25,3,1
2132,Johnette,Elmer,Kuwait,18-25,3,0
2133,Bula,Stromquist,Turkmenistan,40-55,3,3
2134,Sau,Divers,Austria,25-39,1,2
2135,Karol,Boudreaux,Panama,25-39,6,2
2136,Gayla,Alconcel,Hong Kong,40-55,3,0
2137,Shanel,Coote,United States,40-55,2,1
2138,Willetta,Vannorden,Croatia,25-39,2,1
2139,Jolie,Alpizar,Aruba,25-39,1,3
2140,Guadalupe,Kraatz,Bosnia & Herzegovina,25-39,1,2
2141,Margret,Foody,Uruguay,40-55,1,2
2142,Fredericka,Elazegui,Netherlands,40-55,1,1
2143,Arlen,Woerner,Taiwan,25-39,3,1
2144,Drusilla,Chiapetto,Ukraine,55-67,1,0
2145,Adalberto,Michelle,Lithuania,40-55,3,2
2146,Federico,Sanfilippo,Nicaragua,18-25,1,0
2147,Wade,Tronstad,Poland,18-25,2,1
2148,Elissa,Weibe,Turkey,25-39,3,1
2149,Crista,Mederios,Angola,18-25,1,1
2150,Grazyna,Larocque,Malta,25-39,6,1
2151,Yan,Keithly,U.S. Virgin Islands,25-39,3,1
2152,Latisha,Bobe,Ukraine,25-39,0,0
2153,Yolanda,Peare,Brazil,18-25,2,2
2154,Bethanie,Heinke,Finland,25-39,1,2
2155,Lynna,Chulla,Austria,40-55,1,2
2156,Holli,Greisiger,Colombia,40-55,1,1
2157,Enoch,Castiglia,Mauritius,25-39,1,2
2158,Sheba,Marushia,Switzerland,25-39,2,2
2159,Allena,Swoffer,Lithuania,25-39,3,2
2160,Melvin,Havekost,New Caledonia,18-25,1,1
2161,Cherise,Widman,Norway,40-55,3,2
2162,Anya,Larch,Guatemala,18-25,3,1
2163,Tonie,Mayson,Belgium,25-39,1,1
2164,Cari,Koepnick,United States,25-39,4,1
2165,Deandrea,Montonez,Macedonia (FYROM),25-39,3,0
2166,Boyce,Even,Ireland,18-25,1,2
2167,Madlyn,Helvie,Latvia,40-55,3,3
2168,Belinda,Ayuso,Russia,40-55,3,1
2169,Missy,Beljan,Monaco,55-67,1,2
2170,Soraya,Phifer,Canada,25-39,2,1
2171,Deon,Querta,Hong Kong,18-25,1,1
2172,Erich,Sleiman,Czechia,25-39,1,1
2173,Jacklyn,Lapinta,Kenya,40-55,0,2
2174,Annamarie,Berthelette,Senegal,18-25,1,2
2175,Eilene,Mcchristian,South Africa,40-55,3,3
2176,Madeleine,Kulpa,United Kingdom,25-39,2,2
2177,Lady,Neifert,United States,25-39,4,1
2178,Myrta,Odegaard,Mexico,25-39,1,2
2179,Jutta,Laube,Guyana,18-25,1,1
2180,Nathaniel,Zwingman,Mexico,40-55,1,2
2181,Shery,Korsak,Uruguay,25-39,3,0
2182,Yvonne,Colbaugh,Belgium,18-25,3,2
2183,Tayna,Sozio,Austria,40-55,3,2
2184,Delicia,Craiger,Italy,25-39,2,1
2185,Antonette,Winn,Vietnam,40-55,2,0
2186,Tandy,Adwell,Malaysia,18-25,2,1
2187,Ruth,Buttler,Sri Lanka,25-39,4,2
2188,Suzanne,Franco,Finland,55-67,1,1
2189,Viva,Aldrow,Latvia,25-39,3,1
2190,Denisha,Strano,Kuwait,25-39,3,2
2191,Kari,Staiger,Kazakhstan,25-39,2,1
2192,Liliana,Fenelon,South Africa,40-55,6,2
2193,Alejandro,Lese,Thailand,25-39,1,1
2194,Juana,Babbin,United States,25-39,3,3
